year,country,age_group,sex,demographic_visitors,total_market_visitors,demographic_share_pct,avg_rank,best_rank,worst_rank,years_observed
2012,China,Age 35 - 44,Female,223358.0,2015246.0,11.08,2.25,1,4,16
2012,China,Age 25 - 34,Male,192011.0,2015246.0,9.53,4.5,3,6,16
2012,China,Age 45 - 54,Female,190691.0,2015246.0,9.46,4.69,3,6,16
2012,China,Age 45 - 54,Male,169790.0,2015246.0,8.43,6.5,5,9,16
2012,China,Age 55 - 64,Female,169105.0,2015246.0,8.39,6.0,3,8,16
2012,China,Age 55 - 64,Male,128922.0,2015246.0,6.4,8.75,7,11,16
2012,China,Age 20 - 24,Female,81388.0,2015246.0,4.04,11.0,7,13,16
2012,China,Age 65 & Above,Male,78869.0,2015246.0,3.91,11.75,9,14,16
2012,China,Age 65 & Above,Female,72437.0,2015246.0,3.59,12.0,11,14,16
2012,China,Age 14 & Below,Female,67032.0,2015246.0,3.33,10.13,8,13,16
2012,China,Age 14 & Below,Male,63854.0,2015246.0,3.17,9.94,8,14,16
2012,China,Age 20 - 24,Male,48283.0,2015246.0,2.4,13.19,10,14,16
2012,China,Age 15 - 19,Female,31919.0,2015246.0,1.58,15.0,15,15,16
2012,China,Age 15 - 19,Male,25031.0,2015246.0,1.24,16.0,16,16,16
2013,China,Age 25 - 34,Female,281165.0,2267701.0,12.4,1.25,1,2,16
2013,China,Age 35 - 44,Female,253634.0,2267701.0,11.18,2.25,1,4,16
2013,China,Age 35 - 44,Male,236447.0,2267701.0,10.43,3.06,1,5,16
2013,China,Age 45 - 54,Female,217707.0,2267701.0,9.6,4.69,3,6,16
2013,China,Age 25 - 34,Male,204749.0,2267701.0,9.03,4.5,3,6,16
2013,China,Age 55 - 64,Female,198590.0,2267701.0,8.76,6.0,3,8,16
2013,China,Age 45 - 54,Male,179053.0,2267701.0,7.9,6.5,5,9,16
2013,China,Age 55 - 64,Male,142245.0,2267701.0,6.27,8.75,7,11,16
2013,China,Age 65 & Above,Male,89386.0,2267701.0,3.94,11.75,9,14,16
2013,China,Age 14 & Below,Female,89031.0,2267701.0,3.93,10.13,8,13,16
2013,China,Age 65 & Above,Female,87187.0,2267701.0,3.84,12.0,11,14,16
2013,China,Age 14 & Below,Male,86759.0,2267701.0,3.83,9.94,8,14,16
2013,China,Age 20 - 24,Female,86721.0,2267701.0,3.82,11.0,7,13,16
2013,China,Age 20 - 24,Male,49766.0,2267701.0,2.19,13.19,10,14,16
2013,China,Age 15 - 19,Female,36310.0,2267701.0,1.6,15.0,15,15,16
2013,China,Age 15 - 19,Male,28951.0,2267701.0,1.28,16.0,16,16,16
2014,China,Age 25 - 34,Female,244744.0,1722379.0,14.21,1.25,1,2,16
2014,China,Age 35 - 44,Female,204005.0,1722379.0,11.84,2.25,1,4,16
2014,China,Age 35 - 44,Male,193857.0,1722379.0,11.26,3.06,1,5,16
2014,China,Age 25 - 34,Male,174094.0,1722379.0,10.11,4.5,3,6,16
2014,China,Age 45 - 54,Female,139997.0,1722379.0,8.13,4.69,3,6,16
2014,China,Age 45 - 54,Male,130142.0,1722379.0,7.56,6.5,5,9,16
2014,China,Age 55 - 64,Female,114360.0,1722379.0,6.64,6.0,3,8,16
2014,China,Age 14 & Below,Male,86723.0,1722379.0,5.04,9.94,8,14,16
2014,China,Age 14 & Below,Female,84158.0,1722379.0,4.89,10.13,8,13,16
2014,China,Age 55 - 64,Male,83806.0,1722379.0,4.87,8.75,7,11,16
2014,China,Age 20 - 24,Female,68003.0,1722379.0,3.95,11.0,7,13,16
2014,China,Age 65 & Above,Male,52443.0,1722379.0,3.04,11.75,9,14,16
2014,China,Age 65 & Above,Female,52411.0,1722379.0,3.04,12.0,11,14,16
2014,China,Age 20 - 24,Male,39555.0,1722379.0,2.3,13.19,10,14,16
2014,China,Age 15 - 19,Female,29098.0,1722379.0,1.69,15.0,15,15,16
2014,China,Age 15 - 19,Male,24983.0,1722379.0,1.45,16.0,16,16,16
2015,China,Age 25 - 34,Female,296669.0,2106164.0,14.09,1.25,1,2,16
2015,China,Age 35 - 44,Female,245143.0,2106164.0,11.64,2.25,1,4,16
2015,China,Age 35 - 44,Male,202056.0,2106164.0,9.59,3.06,1,5,16
2015,China,Age 25 - 34,Male,196564.0,2106164.0,9.33,4.5,3,6,16
2015,China,Age 45 - 54,Female,185551.0,2106164.0,8.81,4.69,3,6,16
2015,China,Age 55 - 64,Female,165545.0,2106164.0,7.86,6.0,3,8,16
2015,China,Age 45 - 54,Male,145254.0,2106164.0,6.9,6.5,5,9,16
2015,China,Age 14 & Below,Male,112230.0,2106164.0,5.33,9.94,8,14,16
2015,China,Age 55 - 64,Male,111842.0,2106164.0,5.31,8.75,7,11,16
2015,China,Age 14 & Below,Female,110658.0,2106164.0,5.25,10.13,8,13,16
2015,China,Age 20 - 24,Female,75762.0,2106164.0,3.6,11.0,7,13,16
2015,China,Age 65 & Above,Male,75700.0,2106164.0,3.59,11.75,9,14,16
2015,China,Age 65 & Above,Female,74966.0,2106164.0,3.56,12.0,11,14,16
2015,China,Age 20 - 24,Male,41127.0,2106164.0,1.95,13.19,10,14,16
2015,China,Age 15 - 19,Female,37235.0,2106164.0,1.77,15.0,15,15,16
2015,China,Age 15 - 19,Male,29862.0,2106164.0,1.42,16.0,16,16,16
2016,China,Age 25 - 34,Female,378023.0,2863561.0,13.2,1.25,1,2,16
2016,China,Age 35 - 44,Female,334980.0,2863561.0,11.7,2.25,1,4,16
2016,China,Age 45 - 54,Female,300030.0,2863561.0,10.48,4.69,3,6,16
2016,China,Age 55 - 64,Female,259900.0,2863561.0,9.08,6.0,3,8,16
2016,China,Age 35 - 44,Male,253099.0,2863561.0,8.84,3.06,1,5,16
2016,China,Age 25 - 34,Male,241119.0,2863561.0,8.42,4.5,3,6,16
2016,China,Age 45 - 54,Male,197086.0,2863561.0,6.88,6.5,5,9,16
2016,China,Age 55 - 64,Male,165282.0,2863561.0,5.77,8.75,7,11,16
2016,China,Age 14 & Below,Male,142867.0,2863561.0,4.99,9.94,8,14,16
2016,China,Age 14 & Below,Female,136926.0,2863561.0,4.78,10.13,8,13,16
2016,China,Age 65 & Above,Female,115879.0,2863561.0,4.05,12.0,11,14,16
2016,China,Age 65 & Above,Male,115521.0,2863561.0,4.03,11.75,9,14,16
2016,China,Age 20 - 24,Female,96117.0,2863561.0,3.36,11.0,7,13,16
2016,China,Age 20 - 24,Male,50821.0,2863561.0,1.77,13.19,10,14,16
2016,China,Age 15 - 19,Female,41416.0,2863561.0,1.45,15.0,15,15,16
2016,China,Age 15 - 19,Male,34495.0,2863561.0,1.2,16.0,16,16,16
2017,China,Age 25 - 34,Female,425254.0,3228131.0,13.17,1.25,1,2,16
2017,China,Age 35 - 44,Female,375924.0,3228131.0,11.65,2.25,1,4,16
2017,China,Age 45 - 54,Female,339245.0,3228131.0,10.51,4.69,3,6,16
2017,China,Age 55 - 64,Female,320399.0,3228131.0,9.93,6.0,3,8,16
2017,China,Age 35 - 44,Male,261254.0,3228131.0,8.09,3.06,1,5,16
2017,China,Age 25 - 34,Male,250211.0,3228131.0,7.75,4.5,3,6,16
2017,China,Age 45 - 54,Male,200193.0,3228131.0,6.2,6.5,5,9,16
2017,China,Age 55 - 64,Male,195234.0,3228131.0,6.05,8.75,7,11,16
2017,China,Age 14 & Below,Male,170433.0,3228131.0,5.28,9.94,8,14,16
2017,China,Age 14 & Below,Female,164225.0,3228131.0,5.09,10.13,8,13,16
2017,China,Age 65 & Above,Female,144617.0,3228131.0,4.48,12.0,11,14,16
2017,China,Age 65 & Above,Male,139454.0,3228131.0,4.32,11.75,9,14,16
2017,China,Age 20 - 24,Female,107822.0,3228131.0,3.34,11.0,7,13,16
2017,China,Age 20 - 24,Male,51781.0,3228131.0,1.6,13.19,10,14,16
2017,China,Age 15 - 19,Female,45975.0,3228131.0,1.42,15.0,15,15,16
2017,China,Age 15 - 19,Male,36110.0,3228131.0,1.12,16.0,16,16,16
2018,China,Age 25 - 34,Female,459806.0,3417604.0,13.45,1.25,1,2,16
2018,China,Age 35 - 44,Female,410095.0,3417604.0,12.0,2.25,1,4,16
2018,China,Age 55 - 64,Female,343180.0,3417604.0,10.04,6.0,3,8,16
2018,China,Age 45 - 54,Female,331178.0,3417604.0,9.69,4.69,3,6,16
2018,China,Age 35 - 44,Male,284327.0,3417604.0,8.32,3.06,1,5,16
2018,China,Age 25 - 34,Male,267432.0,3417604.0,7.83,4.5,3,6,16
2018,China,Age 55 - 64,Male,205204.0,3417604.0,6.0,8.75,7,11,16
2018,China,Age 45 - 54,Male,201117.0,3417604.0,5.88,6.5,5,9,16
2018,China,Age 14 & Below,Male,195642.0,3417604.0,5.72,9.94,8,14,16
2018,China,Age 14 & Below,Female,184391.0,3417604.0,5.4,10.13,8,13,16
2018,China,Age 65 & Above,Female,152210.0,3417604.0,4.45,12.0,11,14,16
2018,China,Age 65 & Above,Male,143236.0,3417604.0,4.19,11.75,9,14,16
2018,China,Age 20 - 24,Female,109116.0,3417604.0,3.19,11.0,7,13,16
2018,China,Age 20 - 24,Male,53366.0,3417604.0,1.56,13.19,10,14,16
2018,China,Age 15 - 19,Female,42872.0,3417604.0,1.25,15.0,15,15,16
2018,China,Age 15 - 19,Male,34432.0,3417604.0,1.01,16.0,16,16,16
2019,China,Age 25 - 34,Female,475973.0,3627120.0,13.12,1.25,1,2,16
2019,China,Age 35 - 44,Female,423866.0,3627120.0,11.69,2.25,1,4,16
2019,China,Age 55 - 64,Female,385813.0,3627120.0,10.64,6.0,3,8,16
2019,China,Age 45 - 54,Female,336790.0,3627120.0,9.29,4.69,3,6,16
2019,China,Age 35 - 44,Male,297380.0,3627120.0,8.2,3.06,1,5,16
2019,China,Age 25 - 34,Male,276999.0,3627120.0,7.64,4.5,3,6,16
2019,China,Age 55 - 64,Male,223584.0,3627120.0,6.16,8.75,7,11,16
2019,China,Age 14 & Below,Male,210412.0,3627120.0,5.8,9.94,8,14,16
2019,China,Age 45 - 54,Male,200999.0,3627120.0,5.54,6.5,5,9,16
2019,China,Age 14 & Below,Female,198752.0,3627120.0,5.48,10.13,8,13,16
2019,China,Age 65 & Above,Female,183805.0,3627120.0,5.07,12.0,11,14,16
2019,China,Age 65 & Above,Male,169847.0,3627120.0,4.68,11.75,9,14,16
2019,China,Age 20 - 24,Female,106852.0,3627120.0,2.95,11.0,7,13,16
2019,China,Age 20 - 24,Male,54524.0,3627120.0,1.5,13.19,10,14,16
2019,China,Age 15 - 19,Female,44474.0,3627120.0,1.23,15.0,15,15,16
2019,China,Age 15 - 19,Male,37050.0,3627120.0,1.02,16.0,16,16,16
2023,China,Age 35 - 44,Female,173519.0,1363919.0,12.72,2.25,1,4,16
2023,China,Age 25 - 34,Female,167155.0,1363919.0,12.26,1.25,1,2,16
2023,China,Age 35 - 44,Male,161264.0,1363919.0,11.82,3.06,1,5,16
2023,China,Age 25 - 34,Male,118090.0,1363919.0,8.66,4.5,3,6,16
2023,China,Age 45 - 54,Female,100261.0,1363919.0,7.35,4.69,3,6,16
2023,China,Age 45 - 54,Male,94697.0,1363919.0,6.94,6.5,5,9,16
2023,China,Age 55 - 64,Female,89057.0,1363919.0,6.53,6.0,3,8,16
2023,China,Age 14 & Below,Male,81755.0,1363919.0,5.99,9.94,8,14,16
2023,China,Age 14 & Below,Female,77100.0,1363919.0,5.65,10.13,8,13,16
2023,China,Age 55 - 64,Male,67326.0,1363919.0,4.94,8.75,7,11,16
2023,China,Age 65 & Above,Female,56774.0,1363919.0,4.16,12.0,11,14,16
2023,China,Age 65 & Above,Male,53197.0,1363919.0,3.9,11.75,9,14,16
2023,China,Age 20 - 24,Female,43878.0,1363919.0,3.22,11.0,7,13,16
2023,China,Age 20 - 24,Male,33832.0,1363919.0,2.48,13.19,10,14,16
2023,China,Age 15 - 19,Female,24422.0,1363919.0,1.79,15.0,15,15,16
2023,China,Age 15 - 19,Male,21592.0,1363919.0,1.58,16.0,16,16,16
2024,China,Age 25 - 34,Female,386615.0,3079964.0,12.55,1.25,1,2,16
2024,China,Age 35 - 44,Female,378002.0,3079964.0,12.27,2.25,1,4,16
2024,China,Age 35 - 44,Male,324051.0,3079964.0,10.52,3.06,1,5,16
2024,China,Age 25 - 34,Male,257487.0,3079964.0,8.36,4.5,3,6,16
2024,China,Age 45 - 54,Female,226949.0,3079964.0,7.37,4.69,3,6,16
2024,China,Age 55 - 64,Female,217295.0,3079964.0,7.06,6.0,3,8,16
2024,China,Age 45 - 54,Male,184265.0,3079964.0,5.98,6.5,5,9,16
2024,China,Age 14 & Below,Male,178474.0,3079964.0,5.79,9.94,8,14,16
2024,China,Age 14 & Below,Female,168672.0,3079964.0,5.48,10.13,8,13,16
2024,China,Age 55 - 64,Male,148741.0,3079964.0,4.83,8.75,7,11,16
2024,China,Age 65 & Above,Female,140372.0,3079964.0,4.56,12.0,11,14,16
2024,China,Age 65 & Above,Male,128713.0,3079964.0,4.18,11.75,9,14,16
2024,China,Age 20 - 24,Female,126231.0,3079964.0,4.1,11.0,7,13,16
2024,China,Age 20 - 24,Male,89661.0,3079964.0,2.91,13.19,10,14,16
2024,China,Age 15 - 19,Female,65750.0,3079964.0,2.13,15.0,15,15,16
2024,China,Age 15 - 19,Male,58686.0,3079964.0,1.91,16.0,16,16,16
2025,China,Age 25 - 34,Female,383829.0,3099941.0,12.38,1.25,1,2,16
2025,China,Age 35 - 44,Female,380744.0,3099941.0,12.28,2.25,1,4,16
2025,China,Age 35 - 44,Male,358382.0,3099941.0,11.56,3.06,1,5,16
2025,China,Age 25 - 34,Male,277162.0,3099941.0,8.94,4.5,3,6,16
2025,China,Age 45 - 54,Female,216217.0,3099941.0,6.97,4.69,3,6,16
2025,China,Age 45 - 54,Male,197827.0,3099941.0,6.38,6.5,5,9,16
2025,China,Age 55 - 64,Female,188731.0,3099941.0,6.09,6.0,3,8,16
2025,China,Age 14 & Below,Male,166079.0,3099941.0,5.36,9.94,8,14,16
2025,China,Age 14 & Below,Female,159266.0,3099941.0,5.14,10.13,8,13,16
2025,China,Age 20 - 24,Female,149605.0,3099941.0,4.83,11.0,7,13,16
2025,China,Age 55 - 64,Male,138616.0,3099941.0,4.47,8.75,7,11,16
2025,China,Age 65 & Above,Female,121836.0,3099941.0,3.93,12.0,11,14,16
2025,China,Age 65 & Above,Male,106790.0,3099941.0,3.44,11.75,9,14,16
2025,China,Age 20 - 24,Male,105000.0,3099941.0,3.39,13.19,10,14,16
2025,China,Age 15 - 19,Female,80969.0,3099941.0,2.61,15.0,15,15,16
2025,China,Age 15 - 19,Male,68888.0,3099941.0,2.22,16.0,16,16,16
2026,China,Age 35 - 44,Female,246351.0,1962675.0,12.55,2.25,1,4,16
2026,China,Age 25 - 34,Female,236066.0,1962675.0,12.03,1.25,1,2,16
2026,China,Age 35 - 44,Male,220955.0,1962675.0,11.26,3.06,1,5,16
2026,China,Age 25 - 34,Male,161433.0,1962675.0,8.23,4.5,3,6,16
2026,China,Age 45 - 54,Female,139284.0,1962675.0,7.1,4.69,3,6,16
2026,China,Age 45 - 54,Male,123846.0,1962675.0,6.31,6.5,5,9,16
2026,China,Age 55 - 64,Female,114185.0,1962675.0,5.82,6.0,3,8,16
2026,China,Age 14 & Below,Female,113953.0,1962675.0,5.81,10.13,8,13,16
2026,China,Age 14 & Below,Male,112848.0,1962675.0,5.75,9.94,8,14,16
2026,China,Age 20 - 24,Female,104323.0,1962675.0,5.32,11.0,7,13,16
2026,China,Age 55 - 64,Male,82035.0,1962675.0,4.18,8.75,7,11,16
2026,China,Age 20 - 24,Male,72304.0,1962675.0,3.68,13.19,10,14,16
2026,China,Age 65 & Above,Female,71304.0,1962675.0,3.63,12.0,11,14,16
2026,China,Age 65 & Above,Male,59990.0,1962675.0,3.06,11.75,9,14,16
2026,China,Age 15 - 19,Female,55981.0,1962675.0,2.85,15.0,15,15,16
2026,China,Age 15 - 19,Male,47817.0,1962675.0,2.44,16.0,16,16,16
2008,India,Age 25 - 34,Male,148911.0,741108.0,20.09,1.19,1,2,16
2008,India,Age 35 - 44,Male,114522.0,741108.0,15.45,1.81,1,2,16
2008,India,Age 45 - 54,Male,68421.0,741108.0,9.23,3.69,3,5,16
2008,India,Age 25 - 34,Female,58433.0,741108.0,7.88,3.5,3,4,16
2008,India,Age 20 - 24,Male,52839.0,741108.0,7.13,10.06,5,13,16
2008,India,Age 35 - 44,Female,42216.0,741108.0,5.7,4.94,3,6,16
2008,India,Age 55 - 64,Male,41302.0,741108.0,5.57,7.13,6,10,16
2008,India,Age 45 - 54,Female,36991.0,741108.0,4.99,8.31,7,10,16
2008,India,Age 14 & Below,Male,35378.0,741108.0,4.77,6.81,6,9,16
2008,India,Age 14 & Below,Female,31100.0,741108.0,4.2,8.88,7,11,16
2008,India,Age 55 - 64,Female,29727.0,741108.0,4.01,10.19,9,11,16
2008,India,Age 20 - 24,Female,24885.0,741108.0,3.36,13.0,12,14,16
2008,India,Age 65 & Above,Male,20078.0,741108.0,2.71,11.81,11,13,16
2008,India,Age 15 - 19,Male,14526.0,741108.0,1.96,14.75,14,15,16
2008,India,Age 65 & Above,Female,11013.0,741108.0,1.49,13.94,12,15,16
2008,India,Age 15 - 19,Female,10766.0,741108.0,1.45,16.0,16,16,16
2009,India,Age 25 - 34,Male,126246.0,698898.0,18.06,1.19,1,2,16
2009,India,Age 35 - 44,Male,102495.0,698898.0,14.67,1.81,1,2,16
2009,India,Age 45 - 54,Male,65351.0,698898.0,9.35,3.69,3,5,16
2009,India,Age 25 - 34,Female,57240.0,698898.0,8.19,3.5,3,4,16
2009,India,Age 20 - 24,Male,44241.0,698898.0,6.33,10.06,5,13,16
2009,India,Age 35 - 44,Female,42887.0,698898.0,6.14,4.94,3,6,16
2009,India,Age 55 - 64,Male,42017.0,698898.0,6.01,7.13,6,10,16
2009,India,Age 45 - 54,Female,38014.0,698898.0,5.44,8.31,7,10,16
2009,India,Age 14 & Below,Male,35534.0,698898.0,5.08,6.81,6,9,16
2009,India,Age 14 & Below,Female,31677.0,698898.0,4.53,8.88,7,11,16
2009,India,Age 55 - 64,Female,31003.0,698898.0,4.44,10.19,9,11,16
2009,India,Age 20 - 24,Female,25344.0,698898.0,3.63,13.0,12,14,16
2009,India,Age 65 & Above,Male,20867.0,698898.0,2.99,11.81,11,13,16
2009,India,Age 15 - 19,Male,13403.0,698898.0,1.92,14.75,14,15,16
2009,India,Age 65 & Above,Female,11635.0,698898.0,1.66,13.94,12,15,16
2009,India,Age 15 - 19,Female,10944.0,698898.0,1.57,16.0,16,16,16
2010,India,Age 25 - 34,Male,139521.0,801342.0,17.41,1.19,1,2,16
2010,India,Age 35 - 44,Male,119895.0,801342.0,14.96,1.81,1,2,16
2010,India,Age 45 - 54,Male,75332.0,801342.0,9.4,3.69,3,5,16
2010,India,Age 25 - 34,Female,66033.0,801342.0,8.24,3.5,3,4,16
2010,India,Age 35 - 44,Female,51146.0,801342.0,6.38,4.94,3,6,16
2010,India,Age 55 - 64,Male,48490.0,801342.0,6.05,7.13,6,10,16
2010,India,Age 14 & Below,Male,44511.0,801342.0,5.55,6.81,6,9,16
2010,India,Age 45 - 54,Female,43576.0,801342.0,5.44,8.31,7,10,16
2010,India,Age 20 - 24,Male,43233.0,801342.0,5.4,10.06,5,13,16
2010,India,Age 14 & Below,Female,39411.0,801342.0,4.92,8.88,7,11,16
2010,India,Age 55 - 64,Female,36448.0,801342.0,4.55,10.19,9,11,16
2010,India,Age 20 - 24,Female,26419.0,801342.0,3.3,13.0,12,14,16
2010,India,Age 65 & Above,Male,24810.0,801342.0,3.1,11.81,11,13,16
2010,India,Age 15 - 19,Male,15365.0,801342.0,1.92,14.75,14,15,16
2010,India,Age 65 & Above,Female,13853.0,801342.0,1.73,13.94,12,15,16
2010,India,Age 15 - 19,Female,13299.0,801342.0,1.66,16.0,16,16,16
2011,India,Age 25 - 34,Male,149747.0,844510.0,17.73,1.19,1,2,16
2011,India,Age 35 - 44,Male,125315.0,844510.0,14.84,1.81,1,2,16
2011,India,Age 45 - 54,Male,77948.0,844510.0,9.23,3.69,3,5,16
2011,India,Age 25 - 34,Female,72413.0,844510.0,8.57,3.5,3,4,16
2011,India,Age 35 - 44,Female,54107.0,844510.0,6.41,4.94,3,6,16
2011,India,Age 55 - 64,Male,51237.0,844510.0,6.07,7.13,6,10,16
2011,India,Age 14 & Below,Male,46743.0,844510.0,5.53,6.81,6,9,16
2011,India,Age 45 - 54,Female,45371.0,844510.0,5.37,8.31,7,10,16
2011,India,Age 20 - 24,Male,44373.0,844510.0,5.25,10.06,5,13,16
2011,India,Age 14 & Below,Female,41133.0,844510.0,4.87,8.88,7,11,16
2011,India,Age 55 - 64,Female,39192.0,844510.0,4.64,10.19,9,11,16
2011,India,Age 20 - 24,Female,27327.0,844510.0,3.24,13.0,12,14,16
2011,India,Age 65 & Above,Male,26098.0,844510.0,3.09,11.81,11,13,16
2011,India,Age 15 - 19,Male,15695.0,844510.0,1.86,14.75,14,15,16
2011,India,Age 65 & Above,Female,14584.0,844510.0,1.73,13.94,12,15,16
2011,India,Age 15 - 19,Female,13227.0,844510.0,1.57,16.0,16,16,16
2012,India,Age 25 - 34,Male,158110.0,878687.0,17.99,1.19,1,2,16
2012,India,Age 35 - 44,Male,129712.0,878687.0,14.76,1.81,1,2,16
2012,India,Age 45 - 54,Male,79580.0,878687.0,9.06,3.69,3,5,16
2012,India,Age 25 - 34,Female,77534.0,878687.0,8.82,3.5,3,4,16
2012,India,Age 35 - 44,Female,56664.0,878687.0,6.45,4.94,3,6,16
2012,India,Age 55 - 64,Male,53887.0,878687.0,6.13,7.13,6,10,16
2012,India,Age 45 - 54,Female,47400.0,878687.0,5.39,8.31,7,10,16
2012,India,Age 14 & Below,Male,47057.0,878687.0,5.36,6.81,6,9,16
2012,India,Age 20 - 24,Male,45054.0,878687.0,5.13,10.06,5,13,16
2012,India,Age 14 & Below,Female,42259.0,878687.0,4.81,8.88,7,11,16
2012,India,Age 55 - 64,Female,41923.0,878687.0,4.77,10.19,9,11,16
2012,India,Age 65 & Above,Male,27970.0,878687.0,3.18,11.81,11,13,16
2012,India,Age 20 - 24,Female,27460.0,878687.0,3.13,13.0,12,14,16
2012,India,Age 65 & Above,Female,15995.0,878687.0,1.82,13.94,12,15,16
2012,India,Age 15 - 19,Male,15112.0,878687.0,1.72,14.75,14,15,16
2012,India,Age 15 - 19,Female,12970.0,878687.0,1.48,16.0,16,16,16
2013,India,Age 25 - 34,Male,170653.0,932775.0,18.3,1.19,1,2,16
2013,India,Age 35 - 44,Male,134992.0,932775.0,14.47,1.81,1,2,16
2013,India,Age 45 - 54,Male,84559.0,932775.0,9.07,3.69,3,5,16
2013,India,Age 25 - 34,Female,83401.0,932775.0,8.94,3.5,3,4,16
2013,India,Age 35 - 44,Female,58097.0,932775.0,6.23,4.94,3,6,16
2013,India,Age 55 - 64,Male,56561.0,932775.0,6.06,7.13,6,10,16
2013,India,Age 14 & Below,Male,49885.0,932775.0,5.35,6.81,6,9,16
2013,India,Age 20 - 24,Male,48921.0,932775.0,5.24,10.06,5,13,16
2013,India,Age 45 - 54,Female,48806.0,932775.0,5.23,8.31,7,10,16
2013,India,Age 55 - 64,Female,45219.0,932775.0,4.85,10.19,9,11,16
2013,India,Age 14 & Below,Female,44395.0,932775.0,4.76,8.88,7,11,16
2013,India,Age 65 & Above,Male,31340.0,932775.0,3.36,11.81,11,13,16
2013,India,Age 20 - 24,Female,28397.0,932775.0,3.04,13.0,12,14,16
2013,India,Age 65 & Above,Female,18597.0,932775.0,1.99,13.94,12,15,16
2013,India,Age 15 - 19,Male,15991.0,932775.0,1.71,14.75,14,15,16
2013,India,Age 15 - 19,Female,12961.0,932775.0,1.39,16.0,16,16,16
2014,India,Age 25 - 34,Male,171052.0,943631.0,18.13,1.19,1,2,16
2014,India,Age 35 - 44,Male,142087.0,943631.0,15.06,1.81,1,2,16
2014,India,Age 45 - 54,Male,87501.0,943631.0,9.27,3.69,3,5,16
2014,India,Age 25 - 34,Female,85750.0,943631.0,9.09,3.5,3,4,16
2014,India,Age 35 - 44,Female,60073.0,943631.0,6.37,4.94,3,6,16
2014,India,Age 55 - 64,Male,55732.0,943631.0,5.91,7.13,6,10,16
2014,India,Age 14 & Below,Male,50992.0,943631.0,5.4,6.81,6,9,16
2014,India,Age 45 - 54,Female,47088.0,943631.0,4.99,8.31,7,10,16
2014,India,Age 20 - 24,Male,46743.0,943631.0,4.95,10.06,5,13,16
2014,India,Age 14 & Below,Female,45492.0,943631.0,4.82,8.88,7,11,16
2014,India,Age 55 - 64,Female,45344.0,943631.0,4.81,10.19,9,11,16
2014,India,Age 65 & Above,Male,32057.0,943631.0,3.4,11.81,11,13,16
2014,India,Age 20 - 24,Female,26864.0,943631.0,2.85,13.0,12,14,16
2014,India,Age 65 & Above,Female,18910.0,943631.0,2.0,13.94,12,15,16
2014,India,Age 15 - 19,Male,14943.0,943631.0,1.58,14.75,14,15,16
2014,India,Age 15 - 19,Female,13003.0,943631.0,1.38,16.0,16,16,16
2015,India,Age 25 - 34,Male,175236.0,1013985.0,17.28,1.19,1,2,16
2015,India,Age 35 - 44,Male,145925.0,1013985.0,14.39,1.81,1,2,16
2015,India,Age 25 - 34,Female,96042.0,1013985.0,9.47,3.5,3,4,16
2015,India,Age 45 - 54,Male,89868.0,1013985.0,8.86,3.69,3,5,16
2015,India,Age 35 - 44,Female,67758.0,1013985.0,6.68,4.94,3,6,16
2015,India,Age 55 - 64,Male,60580.0,1013985.0,5.97,7.13,6,10,16
2015,India,Age 14 & Below,Male,57963.0,1013985.0,5.72,6.81,6,9,16
2015,India,Age 45 - 54,Female,51613.0,1013985.0,5.09,8.31,7,10,16
2015,India,Age 55 - 64,Female,51517.0,1013985.0,5.08,10.19,9,11,16
2015,India,Age 14 & Below,Female,50964.0,1013985.0,5.03,8.88,7,11,16
2015,India,Age 20 - 24,Male,45719.0,1013985.0,4.51,10.06,5,13,16
2015,India,Age 65 & Above,Male,37314.0,1013985.0,3.68,11.81,11,13,16
2015,India,Age 20 - 24,Female,29766.0,1013985.0,2.94,13.0,12,14,16
2015,India,Age 65 & Above,Female,22509.0,1013985.0,2.22,13.94,12,15,16
2015,India,Age 15 - 19,Male,16574.0,1013985.0,1.63,14.75,14,15,16
2015,India,Age 15 - 19,Female,14637.0,1013985.0,1.44,16.0,16,16,16
2016,India,Age 25 - 34,Male,178660.0,1097189.0,16.28,1.19,1,2,16
2016,India,Age 35 - 44,Male,155857.0,1097189.0,14.21,1.81,1,2,16
2016,India,Age 25 - 34,Female,106205.0,1097189.0,9.68,3.5,3,4,16
2016,India,Age 45 - 54,Male,96176.0,1097189.0,8.77,3.69,3,5,16
2016,India,Age 35 - 44,Female,76325.0,1097189.0,6.96,4.94,3,6,16
2016,India,Age 14 & Below,Male,64906.0,1097189.0,5.92,6.81,6,9,16
2016,India,Age 55 - 64,Male,64799.0,1097189.0,5.91,7.13,6,10,16
2016,India,Age 45 - 54,Female,58174.0,1097189.0,5.3,8.31,7,10,16
2016,India,Age 14 & Below,Female,57910.0,1097189.0,5.28,8.88,7,11,16
2016,India,Age 55 - 64,Female,55808.0,1097189.0,5.09,10.19,9,11,16
2016,India,Age 20 - 24,Male,46780.0,1097189.0,4.26,10.06,5,13,16
2016,India,Age 65 & Above,Male,41170.0,1097189.0,3.75,11.81,11,13,16
2016,India,Age 20 - 24,Female,32903.0,1097189.0,3.0,13.0,12,14,16
2016,India,Age 65 & Above,Female,25489.0,1097189.0,2.32,13.94,12,15,16
2016,India,Age 15 - 19,Male,19244.0,1097189.0,1.75,14.75,14,15,16
2016,India,Age 15 - 19,Female,16783.0,1097189.0,1.53,16.0,16,16,16
